,Voltage,Voltage-error,Current,Current-error,Power,Power-error,Resistance,Fill Factor
301,6.14516129032258,0.020528906550577354,0.0006863417982155113,0.0,0.0042176810503243515,1.408984663732155e-05,6.14516129032258,0.5961824161637689
302,6.120967741935484,0.00342148442509654,0.0,0.0,0.0,0.0,6.120967741935484,0.5961824161637689
303,6.140322580645161,0.01710742212548113,0.002745367192862045,0.0019412677589198282,0.01692386034051409,0.011966976410631587,6.140322580645161,0.5961824161637689
304,6.1499999999999995,0.010264453275288677,0.0006863417982155113,0.0,0.004221002059025394,7.044923318660928e-06,6.1499999999999995,0.5961824161637689
305,6.1258064516129025,0.013685937700384903,0.0017158544955387781,0.00024265846986497845,0.010517634556202535,0.0015099618979662693,6.1258064516129025,0.5961824161637689
306,6.1258064516129025,0.006842968850192452,0.00034317089910775565,0.00024265846986497853,0.0021055195164611327,0.0014888271280102873,6.1258064516129025,0.5961824161637689
307,6.135483870967741,0.006842968850192138,0.0075497597803706245,0.005338486337029528,0.04624836717072199,0.032702534045222824,6.135483870967741,0.5961824161637689
308,6.140322580645161,0.023950390975673582,0.0010295126973232668,0.0007279754095949355,0.006356410653795911,0.0044946610773055045,6.140322580645161,0.5961824161637689
309,6.154838709677419,0.006842968850192452,0.00034317089910775565,0.00024265846986497853,0.0021088405251621757,0.0014911754357831745,6.154838709677419,0.5961824161637689
310,6.159677419354838,0.01710742212548113,0.0,0.0,0.0,0.0,6.159677419354838,0.5961824161637689
311,6.120967741935483,0.010264453275288677,0.0,0.0,0.0,0.0,6.120967741935483,0.5961824161637689
312,6.1499999999999995,0.003421484425096226,0.0,0.0,0.0,0.0,6.1499999999999995,0.5961824161637689
313,6.130645161290323,0.003421484425095912,0.0010295126973232668,0.0007279754095949355,0.006306595523280271,0.0044594364607122025,6.130645161290323,0.5961824161637689
314,6.14516129032258,0.006842968850192452,0.001029512697323267,0.00024265846986497853,0.006323200566785484,0.0014841305124645135,6.14516129032258,0.5961824161637689
315,6.120967741935484,0.017107422125480814,0.0024021962937542897,0.0007279754095949355,0.01467885845860916,0.004414818613027351,6.120967741935484,0.5961824161637689
316,6.087096774193547,0.0,0.00034317089910775565,0.00024265846986497853,0.0020889144729559187,0.001477085589145853,6.087096774193547,0.5961824161637689
317,6.116129032258064,0.03421484425096195,0.0,0.0,0.0,0.0,6.116129032258064,0.5961824161637689
318,6.159677419354839,0.023950390975673266,0.0048043925875085785,0.003397218578109699,0.029756237961343454,0.021040837645066524,6.159677419354839,0.5961824161637689
319,6.14516129032258,0.0,0.006520247083047357,0.004125193987704635,0.04006796997808134,0.025349982408313963,6.14516129032258,0.5961824161637689
320,6.164516129032258,0.013685937700384903,0.0,0.0,0.0,0.0,6.164516129032258,0.5961824161637689
321,6.135483870967741,0.020528906550577354,0.005833905284831845,0.004125193987704634,0.035963203223592435,0.025429824872592113,6.135483870967741,0.5961824161637689
322,6.169354838709677,0.010264453275288677,0.0030885380919698007,0.0007279754095949355,0.019069231961387736,0.0045228407705801485,6.169354838709677,0.5961824161637689
323,6.130645161290322,0.010264453275288677,0.0017158544955387781,0.0007279754095949355,0.010504350521398365,0.00444534661407488,6.130645161290322,0.5961824161637689
324,6.1499999999999995,0.023950390975673582,0.00034317089910775565,0.00024265846986497853,0.002122124559966347,0.0015005686668747222,6.1499999999999995,0.5961824161637689
